match_no,date,stage,venue,city,innings,batting_team,bowling_team,batting_team_full,bowling_team_full,over,legal_ball_number,is_legal_delivery,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,runs_this_ball,is_wicket,wicket_type,player_dismissed,fielder,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,is_boundary,is_dot,phase,target,runs_to_win,rrr
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,18.4,112,1,Mohsin Khan,Lungi Ngidi,0,0,0,0,0,0,0,1,bowled,Mohsin Khan,,141,10,0,112,8,7.55,0,1,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.1,1,1,Rahul,Mohammed Shami,0,0,0,0,0,0,0,1,caught,Rahul,Mohsin Khan,0,1,9,1,119,0,0,1,Powerplay,142,142,7.16
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.2,2,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,0,1,9,2,118,0,0,1,Powerplay,142,142,7.22
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.2,2,0,Nitish Rana,Mohammed Shami,0,1,1,0,0,0,1,0,,,,1,1,9,2,118,3,0,0,Powerplay,142,141,7.17
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.3,3,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,1,1,9,3,117,2,0,1,Powerplay,142,141,7.23
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.4,4,1,Nitish Rana,Mohammed Shami,4,0,0,0,0,0,4,0,,,,5,1,9,4,116,7.5,1,0,Powerplay,142,137,7.09
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.5,5,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,5,1,9,5,115,6,0,1,Powerplay,142,137,7.15
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,0.6,6,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,5,1,9,6,114,5,0,1,Powerplay,142,137,7.21
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.1,7,1,Pathum Nissanka,Prince Yadav,1,0,0,0,0,0,1,0,,,,6,1,9,7,113,5.14,0,0,Powerplay,142,136,7.22
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.2,8,1,Nitish Rana,Prince Yadav,0,0,0,0,0,0,0,0,,,,6,1,9,8,112,4.5,0,1,Powerplay,142,136,7.29
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.3,9,1,Nitish Rana,Prince Yadav,0,0,0,0,0,0,0,0,,,,6,1,9,9,111,4,0,1,Powerplay,142,136,7.35
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.4,10,1,Nitish Rana,Prince Yadav,4,0,0,0,0,0,4,0,,,,10,1,9,10,110,6,1,0,Powerplay,142,132,7.2
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.5,11,1,Nitish Rana,Prince Yadav,0,0,0,0,0,0,0,0,,,,10,1,9,11,109,5.45,0,1,Powerplay,142,132,7.27
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.6,11,0,Nitish Rana,Prince Yadav,0,1,1,0,0,0,1,0,,,,11,1,9,11,109,6,0,0,Powerplay,142,131,7.21
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,1.6,12,1,Nitish Rana,Prince Yadav,1,0,0,0,0,0,1,0,,,,12,1,9,12,108,6,0,0,Powerplay,142,130,7.22
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.1,13,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,12,1,9,13,107,5.54,0,1,Powerplay,142,130,7.29
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.1,13,0,Nitish Rana,Mohammed Shami,0,1,1,0,0,0,1,0,,,,13,1,9,13,107,6,0,0,Powerplay,142,129,7.23
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.2,14,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,13,1,9,14,106,5.57,0,1,Powerplay,142,129,7.3
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.3,15,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,13,1,9,15,105,5.2,0,1,Powerplay,142,129,7.37
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.4,16,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,13,1,9,16,104,4.88,0,1,Powerplay,142,129,7.44
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.5,17,1,Nitish Rana,Mohammed Shami,6,0,0,0,0,0,6,0,,,,19,1,9,17,103,6.71,1,0,Powerplay,142,123,7.17
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,2.6,18,1,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,0,0,,,,19,1,9,18,102,6.33,0,1,Powerplay,142,123,7.24
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,3.1,19,1,Pathum Nissanka,Mohsin Khan,0,0,0,0,0,0,0,0,,,,19,1,9,19,101,6,0,1,Powerplay,142,123,7.31
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,3.2,20,1,Pathum Nissanka,Mohsin Khan,0,1,0,1,0,0,1,0,,,,20,1,9,20,100,6,0,0,Powerplay,142,122,7.32
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,3.3,21,1,Nitish Rana,Mohsin Khan,0,0,0,0,0,0,0,1,caught,Nitish Rana,Abdul Samad,20,2,8,21,99,5.71,0,1,Powerplay,142,122,7.39
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,3.4,22,1,Sameer Rizvi,Mohsin Khan,0,2,0,1,0,0,2,0,,,,22,2,8,22,98,6,0,0,Powerplay,142,120,7.35
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,3.5,23,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,22,2,8,23,97,5.74,0,1,Powerplay,142,120,7.42
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,3.6,24,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,22,2,8,24,96,5.5,0,1,Powerplay,142,120,7.5
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.1,25,1,Pathum Nissanka,Prince Yadav,0,0,0,0,0,0,0,0,,,,22,2,8,25,95,5.28,0,1,Powerplay,142,120,7.58
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.1,25,0,Pathum Nissanka,Prince Yadav,0,1,1,0,0,0,1,0,,,,23,2,8,25,95,5.52,0,0,Powerplay,142,119,7.52
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.2,26,1,Pathum Nissanka,Prince Yadav,0,0,0,0,0,0,0,1,caught,Pathum Nissanka,Rishabh Pant,23,3,7,26,94,5.31,0,1,Powerplay,142,119,7.6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.2,26,0,Pathum Nissanka,Prince Yadav,0,1,1,0,0,0,1,0,,,,24,3,7,26,94,5.54,0,0,Powerplay,142,118,7.53
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.3,27,1,Axar Patel,Prince Yadav,0,0,0,0,0,0,0,1,bowled,Axar Patel,,24,4,6,27,93,5.33,0,1,Powerplay,142,118,7.61
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.3,27,0,Axar Patel,Prince Yadav,0,1,1,0,0,0,1,0,,,,25,4,6,27,93,5.56,0,0,Powerplay,142,117,7.55
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.4,28,1,Tristan Stubbs,Prince Yadav,4,0,0,0,0,0,4,0,,,,29,4,6,28,92,6.21,1,0,Powerplay,142,113,7.37
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.5,29,1,Tristan Stubbs,Prince Yadav,0,0,0,0,0,0,0,0,,,,29,4,6,29,91,6,0,1,Powerplay,142,113,7.45
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,4.6,30,1,Tristan Stubbs,Prince Yadav,0,0,0,0,0,0,0,0,,,,29,4,6,30,90,5.8,0,1,Powerplay,142,113,7.53
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,5.1,31,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,29,4,6,31,89,5.61,0,1,Powerplay,142,113,7.62
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,5.2,32,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,29,4,6,32,88,5.44,0,1,Powerplay,142,113,7.7
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,5.3,33,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,29,4,6,33,87,5.27,0,1,Powerplay,142,113,7.79
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,5.4,34,1,Sameer Rizvi,Mohsin Khan,0,1,0,1,0,0,1,0,,,,30,4,6,34,86,5.29,0,0,Powerplay,142,112,7.81
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,5.5,35,1,Tristan Stubbs,Mohsin Khan,0,0,0,0,0,0,0,0,,,,30,4,6,35,85,5.14,0,1,Powerplay,142,112,7.91
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,5.6,36,1,Tristan Stubbs,Mohsin Khan,2,0,0,0,0,0,2,0,,,,32,4,6,36,84,5.33,0,0,Powerplay,142,110,7.86
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.1,37,1,Sameer Rizvi,Mohammed Shami,0,0,0,0,0,0,0,0,,,,32,4,6,37,83,5.19,0,1,Middle,142,110,7.95
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.2,38,1,Sameer Rizvi,Mohammed Shami,1,0,0,0,0,0,1,0,,,,33,4,6,38,82,5.21,0,0,Middle,142,109,7.98
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.3,39,1,Tristan Stubbs,Mohammed Shami,1,0,0,0,0,0,1,0,,,,34,4,6,39,81,5.23,0,0,Middle,142,108,8
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.4,40,1,Sameer Rizvi,Mohammed Shami,1,0,0,0,0,0,1,0,,,,35,4,6,40,80,5.25,0,0,Middle,142,107,8.03
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.5,41,1,Tristan Stubbs,Mohammed Shami,1,0,0,0,0,0,1,0,,,,36,4,6,41,79,5.27,0,0,Middle,142,106,8.05
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.6,41,0,Sameer Rizvi,Mohammed Shami,0,1,1,0,0,0,1,0,,,,37,4,6,41,79,5.41,0,0,Middle,142,105,7.97
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,6.6,42,1,Sameer Rizvi,Mohammed Shami,2,0,0,0,0,0,2,0,,,,39,4,6,42,78,5.57,0,0,Middle,142,103,7.92
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.1,43,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,40,4,6,43,77,5.58,0,0,Middle,142,102,7.95
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.2,44,1,Sameer Rizvi,Anrich Nortje,0,0,0,0,0,0,0,0,,,,40,4,6,44,76,5.45,0,1,Middle,142,102,8.05
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.3,44,0,Sameer Rizvi,Anrich Nortje,0,1,1,0,0,0,1,0,,,,41,4,6,44,76,5.59,0,0,Middle,142,101,7.97
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.3,45,1,Sameer Rizvi,Anrich Nortje,1,0,0,0,0,0,1,0,,,,42,4,6,45,75,5.6,0,0,Middle,142,100,8
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.4,46,1,Tristan Stubbs,Anrich Nortje,2,0,0,0,0,0,2,0,,,,44,4,6,46,74,5.74,0,0,Middle,142,98,7.95
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.5,47,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,45,4,6,47,73,5.74,0,0,Middle,142,97,7.97
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.6,47,0,Sameer Rizvi,Anrich Nortje,0,1,1,0,0,0,1,0,,,,46,4,6,47,73,5.87,0,0,Middle,142,96,7.89
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,7.6,48,1,Sameer Rizvi,Anrich Nortje,6,0,0,0,0,0,6,0,,,,52,4,6,48,72,6.5,1,0,Middle,142,90,7.5
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,8.1,49,1,Tristan Stubbs,Mohammed Shami,1,0,0,0,0,0,1,0,,,,53,4,6,49,71,6.49,0,0,Middle,142,89,7.52
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,8.2,50,1,Sameer Rizvi,Mohammed Shami,1,0,0,0,0,0,1,0,,,,54,4,6,50,70,6.48,0,0,Middle,142,88,7.54
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,8.3,51,1,Tristan Stubbs,Mohammed Shami,1,0,0,0,0,0,1,0,,,,55,4,6,51,69,6.47,0,0,Middle,142,87,7.57
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,8.4,52,1,Sameer Rizvi,Mohammed Shami,1,0,0,0,0,0,1,0,,,,56,4,6,52,68,6.46,0,0,Middle,142,86,7.59
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,8.5,53,1,Tristan Stubbs,Mohammed Shami,0,0,0,0,0,0,0,0,,,,56,4,6,53,67,6.34,0,1,Middle,142,86,7.7
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,8.6,54,1,Tristan Stubbs,Mohammed Shami,4,0,0,0,0,0,4,0,,,,60,4,6,54,66,6.67,1,0,Middle,142,82,7.45
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,9.1,55,1,Sameer Rizvi,Shahbaz Ahmed,2,0,0,0,0,0,2,0,,,,62,4,6,55,65,6.76,0,0,Middle,142,80,7.38
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,9.2,56,1,Sameer Rizvi,Shahbaz Ahmed,4,0,0,0,0,0,4,0,,,,66,4,6,56,64,7.07,1,0,Middle,142,76,7.12
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,9.3,57,1,Sameer Rizvi,Shahbaz Ahmed,1,0,0,0,0,0,1,0,,,,67,4,6,57,63,7.05,0,0,Middle,142,75,7.14
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,9.4,58,1,Tristan Stubbs,Shahbaz Ahmed,1,0,0,0,0,0,1,0,,,,68,4,6,58,62,7.03,0,0,Middle,142,74,7.16
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,9.5,59,1,Sameer Rizvi,Shahbaz Ahmed,4,0,0,0,0,0,4,0,,,,72,4,6,59,61,7.32,1,0,Middle,142,70,6.89
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,9.6,60,1,Sameer Rizvi,Shahbaz Ahmed,4,0,0,0,0,0,4,0,,,,76,4,6,60,60,7.6,1,0,Middle,142,66,6.6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,10.1,61,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,77,4,6,61,59,7.57,0,0,Middle,142,65,6.61
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,10.2,62,1,Sameer Rizvi,Anrich Nortje,2,0,0,0,0,0,2,0,,,,79,4,6,62,58,7.65,0,0,Middle,142,63,6.52
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,10.3,63,1,Sameer Rizvi,Anrich Nortje,1,0,0,0,0,0,1,0,,,,80,4,6,63,57,7.62,0,0,Middle,142,62,6.53
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,10.4,64,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,81,4,6,64,56,7.59,0,0,Middle,142,61,6.54
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,10.5,65,1,Sameer Rizvi,Anrich Nortje,0,0,0,0,0,0,0,0,,,,81,4,6,65,55,7.48,0,1,Middle,142,61,6.65
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,10.6,66,1,Sameer Rizvi,Anrich Nortje,1,0,0,0,0,0,1,0,,,,82,4,6,66,54,7.45,0,0,Middle,142,60,6.67
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.1,67,1,Sameer Rizvi,Mohsin Khan,1,0,0,0,0,0,1,0,,,,83,4,6,67,53,7.43,0,0,Middle,142,59,6.68
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.2,68,1,Tristan Stubbs,Mohsin Khan,0,0,0,0,0,0,0,0,,,,83,4,6,68,52,7.32,0,1,Middle,142,59,6.81
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.3,69,1,Tristan Stubbs,Mohsin Khan,0,0,0,0,0,0,0,0,,,,83,4,6,69,51,7.22,0,1,Middle,142,59,6.94
