match_no,innings,batting_team,bowling_team,venue,phase,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,mom_runs_l30,mom_wkts_l30,mom_dot_rate_l30,mom_bdry_rate_l30,partnership_runs,partnership_balls,y_final_score
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,67,0,10,29,91,13.86,66,0,0.367,0.4,67,32,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,68,0,10,30,90,13.6,67,0,0.333,0.4,68,33,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,69,0,10,31,89,13.35,67,0,0.333,0.4,69,34,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,69,1,9,32,88,12.94,61,1,0.367,0.367,69,35,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,70,1,9,33,87,12.73,62,1,0.333,0.367,1,1,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,74,1,9,34,86,13.06,64,1,0.333,0.4,5,2,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,74,1,9,35,85,12.69,64,1,0.333,0.4,5,3,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,78,1,9,36,84,13.0,68,1,0.3,0.433,9,4,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,79,1,9,37,83,12.81,69,1,0.267,0.433,10,5,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,81,1,9,38,82,12.79,71,1,0.233,0.433,12,6,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,81,1,9,39,81,12.46,67,1,0.267,0.4,12,7,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,87,1,9,40,80,13.05,73,1,0.233,0.433,18,8,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,88,1,9,41,79,12.88,74,1,0.2,0.433,19,9,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,94,1,9,42,78,13.43,79,1,0.2,0.467,25,10,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,95,1,9,43,77,13.26,80,1,0.167,0.467,26,11,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,96,1,9,44,76,13.09,77,1,0.167,0.433,27,12,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,97,1,9,45,75,12.93,72,1,0.167,0.4,28,13,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,98,1,9,46,74,12.78,73,1,0.133,0.4,29,14,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,99,1,9,46,74,12.91,68,1,0.133,0.367,30,15,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,100,1,9,47,73,12.77,63,1,0.133,0.333,31,16,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,101,1,9,48,72,12.62,58,1,0.133,0.3,32,17,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,103,1,9,49,71,12.61,59,1,0.133,0.3,34,18,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,107,1,9,50,70,12.84,59,1,0.133,0.3,38,19,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,108,1,9,51,69,12.71,59,1,0.133,0.3,39,20,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,109,1,9,52,68,12.58,56,1,0.133,0.267,40,21,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,109,2,8,53,67,12.34,52,2,0.167,0.233,40,22,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,110,2,8,54,66,12.22,49,2,0.167,0.2,1,1,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,111,2,8,55,65,12.11,49,2,0.167,0.2,2,2,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,113,2,8,56,64,12.11,47,2,0.167,0.167,4,3,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,114,2,8,57,63,12.0,47,2,0.167,0.167,5,4,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,118,2,8,58,62,12.21,51,2,0.133,0.2,9,5,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,119,2,8,59,61,12.1,51,2,0.133,0.2,10,6,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,120,2,8,60,60,12.0,51,2,0.133,0.2,11,7,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,126,2,8,61,59,12.39,57,1,0.1,0.233,17,8,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,128,2,8,62,58,12.39,58,1,0.1,0.233,19,9,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,130,2,8,63,57,12.38,56,1,0.1,0.2,21,10,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,130,2,8,64,56,12.19,56,1,0.1,0.2,21,11,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,131,2,8,65,55,12.09,53,1,0.1,0.167,22,12,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,131,2,8,66,54,11.91,52,1,0.133,0.167,22,13,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,132,2,8,67,53,11.82,51,1,0.133,0.167,23,14,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,133,2,8,68,52,11.74,52,1,0.1,0.167,24,15,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,134,2,8,69,51,11.65,47,1,0.1,0.133,25,16,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,134,2,8,70,50,11.49,46,1,0.133,0.133,25,17,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,135,2,8,71,49,11.41,41,1,0.133,0.1,26,18,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,136,2,8,72,48,11.33,41,1,0.133,0.1,27,19,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,136,2,8,73,47,11.18,40,1,0.167,0.1,27,20,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,137,2,8,74,46,11.11,40,1,0.167,0.1,28,21,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,137,2,8,75,45,10.96,39,1,0.2,0.1,28,22,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,139,2,8,76,44,10.97,40,1,0.2,0.1,30,23,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,143,2,8,77,43,11.14,43,1,0.2,0.133,34,24,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,144,2,8,78,42,11.08,43,1,0.2,0.133,35,25,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,144,2,8,79,41,10.94,41,1,0.233,0.133,35,26,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,145,2,8,80,40,10.88,38,1,0.233,0.1,36,27,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,145,3,7,81,39,10.74,37,2,0.267,0.1,36,28,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,146,3,7,82,38,10.68,37,2,0.267,0.1,1,1,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,150,3,7,83,37,10.84,41,1,0.233,0.133,5,2,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,150,3,7,84,36,10.71,40,1,0.267,0.133,5,3,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,154,3,7,85,35,10.87,43,1,0.267,0.167,9,4,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,156,3,7,86,34,10.88,43,1,0.267,0.167,11,5,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,157,3,7,87,33,10.83,43,1,0.267,0.167,12,6,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,157,3,7,88,32,10.7,39,1,0.3,0.133,12,7,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,161,3,7,89,31,10.85,42,1,0.3,0.167,16,8,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,167,3,7,90,30,11.13,47,1,0.3,0.2,22,9,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,171,3,7,91,29,11.27,45,1,0.3,0.2,26,10,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,171,3,7,92,28,11.15,43,1,0.333,0.2,26,11,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,172,3,7,93,27,11.1,42,1,0.333,0.2,27,12,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,173,3,7,94,26,11.04,43,1,0.3,0.2,28,13,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,174,3,7,94,26,11.11,43,1,0.3,0.2,29,14,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,176,3,7,95,25,11.12,45,1,0.267,0.2,31,15,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,177,3,7,96,24,11.06,45,1,0.267,0.2,32,16,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,178,3,7,97,23,11.01,45,1,0.267,0.2,33,17,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,180,3,7,98,22,11.02,46,1,0.267,0.2,35,18,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,186,3,7,99,21,11.27,52,1,0.233,0.233,41,19,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,187,3,7,100,20,11.22,52,1,0.233,0.233,42,20,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,187,3,7,101,19,11.11,51,1,0.267,0.233,42,21,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,191,3,7,102,18,11.24,55,1,0.233,0.267,46,22,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,195,3,7,103,17,11.36,58,1,0.233,0.3,50,23,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,195,3,7,104,16,11.25,58,1,0.233,0.3,50,24,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,196,3,7,105,15,11.2,57,1,0.233,0.3,51,25,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,197,3,7,106,14,11.15,54,1,0.233,0.267,52,26,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,198,3,7,107,13,11.1,54,1,0.233,0.267,53,27,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,199,3,7,108,12,11.06,55,1,0.2,0.267,54,28,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,200,3,7,109,11,11.01,55,1,0.2,0.267,55,29,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,201,3,7,109,11,11.06,56,0,0.167,0.267,56,30,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,205,3,7,110,10,11.18,59,0,0.167,0.3,60,31,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,205,4,6,111,9,11.08,55,1,0.2,0.267,60,32,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,206,4,6,112,8,11.04,56,1,0.167,0.267,1,1,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,207,4,6,113,7,10.99,53,1,0.167,0.233,2,2,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,209,4,6,114,6,11.0,53,1,0.167,0.233,4,3,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,210,4,6,114,6,11.05,53,1,0.167,0.233,5,4,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,211,4,6,114,6,11.11,54,1,0.133,0.233,6,5,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,212,4,6,115,5,11.06,51,1,0.133,0.2,7,6,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,213,4,6,116,4,11.02,46,1,0.133,0.167,8,7,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,217,4,6,117,3,11.13,46,1,0.133,0.167,12,8,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,219,4,6,118,2,11.14,48,1,0.1,0.167,14,9,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,220,4,6,119,1,11.09,48,1,0.1,0.167,15,10,220
2,1,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,220,4,6,120,0,11.0,47,1,0.133,0.167,15,11,220
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,0,0,10,1,119,0.0,0,0,1.0,0.0,0,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,1,0,10,2,118,3.0,1,0,0.5,0.0,1,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,2,0,10,3,117,4.0,2,0,0.333,0.0,2,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,2,0,10,4,116,3.0,2,0,0.5,0.0,2,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,6,0,10,5,115,7.2,6,0,0.4,0.2,6,5,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,7,0,10,6,114,7.0,7,0,0.333,0.167,7,6,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,8,0,10,7,113,6.86,8,0,0.286,0.143,8,7,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,8,0,10,8,112,6.0,8,0,0.375,0.125,8,8,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,12,0,10,9,111,8.0,12,0,0.333,0.111,12,9,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,12,0,10,10,110,7.2,12,0,0.4,0.1,12,10,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,13,0,10,10,110,7.8,13,0,0.364,0.091,13,11,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,14,0,10,11,109,7.64,14,0,0.333,0.083,14,12,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,14,1,9,12,108,7.0,14,1,0.385,0.077,14,13,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,14,1,9,13,107,6.46,14,1,0.429,0.071,0,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,14,1,9,14,106,6.0,14,1,0.467,0.067,0,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,14,1,9,15,105,5.6,14,1,0.5,0.062,0,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,14,1,9,16,104,5.25,14,1,0.529,0.059,0,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,18,1,9,17,103,6.35,18,1,0.5,0.111,4,5,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,18,2,8,18,102,6.0,18,2,0.526,0.105,4,6,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,19,2,8,18,102,6.33,19,2,0.5,0.1,1,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,19,3,7,19,101,6.0,19,3,0.524,0.095,1,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,19,3,7,20,100,5.7,19,3,0.545,0.091,0,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,19,3,7,21,99,5.43,19,3,0.565,0.087,0,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,23,3,7,22,98,6.27,23,3,0.542,0.125,4,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,29,3,7,23,97,7.57,29,3,0.52,0.16,10,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,29,3,7,24,96,7.25,29,3,0.538,0.154,10,5,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,30,3,7,24,96,7.5,30,3,0.519,0.148,11,6,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,30,3,7,25,95,7.2,30,3,0.536,0.143,11,7,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,30,3,7,26,94,6.92,30,3,0.552,0.138,11,8,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,31,3,7,26,94,7.15,31,3,0.533,0.133,12,9,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,31,3,7,27,93,6.89,31,3,0.533,0.133,12,10,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,31,3,7,28,92,6.64,30,3,0.567,0.133,12,11,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,32,3,7,29,91,6.62,30,3,0.567,0.133,13,12,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,36,3,7,30,90,7.2,34,3,0.533,0.167,17,13,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,37,3,7,31,89,7.16,31,3,0.533,0.133,18,14,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,38,3,7,32,88,7.12,31,3,0.533,0.133,19,15,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,38,4,6,33,87,6.91,30,4,0.567,0.133,19,16,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,40,4,6,34,86,7.06,32,4,0.533,0.133,2,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,41,4,6,35,85,7.03,29,4,0.533,0.133,3,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Powerplay,41,4,6,36,84,6.83,29,4,0.533,0.133,3,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,41,4,6,37,83,6.65,28,4,0.567,0.133,3,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,42,4,6,38,82,6.63,28,4,0.567,0.133,4,5,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,43,4,6,39,81,6.62,29,3,0.533,0.133,5,6,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,44,4,6,40,80,6.6,30,3,0.5,0.133,6,7,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,45,4,6,41,79,6.59,31,3,0.467,0.133,7,8,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,51,4,6,42,78,7.29,37,3,0.433,0.167,13,9,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,51,4,6,43,77,7.12,37,3,0.433,0.167,13,10,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,51,5,5,44,76,6.95,33,4,0.467,0.133,13,11,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,57,5,5,45,75,7.6,39,3,0.433,0.167,6,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,57,5,5,46,74,7.43,38,3,0.467,0.167,6,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,57,5,5,47,73,7.28,38,2,0.467,0.167,6,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,57,6,4,48,72,7.12,38,3,0.467,0.167,6,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,59,6,4,49,71,7.22,40,3,0.433,0.167,2,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,59,6,4,50,70,7.08,36,3,0.467,0.133,2,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,60,6,4,51,69,7.06,31,3,0.467,0.1,3,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,60,6,4,52,68,6.92,31,3,0.467,0.1,3,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,61,6,4,53,67,6.91,31,3,0.467,0.1,4,5,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,62,6,4,54,66,6.89,32,3,0.433,0.1,5,6,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,62,6,4,55,65,6.76,32,3,0.433,0.1,5,7,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,62,6,4,56,64,6.64,31,3,0.467,0.1,5,8,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,63,6,4,57,63,6.63,32,3,0.433,0.1,6,9,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,63,6,4,58,62,6.52,32,3,0.433,0.1,6,10,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,69,6,4,59,61,7.02,37,3,0.433,0.133,12,11,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,70,6,4,60,60,7.0,34,3,0.433,0.1,13,12,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,71,6,4,61,59,6.98,34,3,0.433,0.1,14,13,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,72,6,4,61,59,7.08,34,3,0.433,0.1,15,14,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,74,6,4,62,58,7.16,36,2,0.4,0.1,17,15,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,74,7,3,63,57,7.05,34,3,0.433,0.1,17,16,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,74,7,3,64,56,6.94,33,3,0.467,0.1,0,1,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,74,7,3,65,55,6.83,33,3,0.467,0.1,0,2,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,74,7,3,66,54,6.73,33,3,0.467,0.1,0,3,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,75,7,3,67,53,6.72,33,3,0.467,0.1,1,4,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,76,7,3,68,52,6.71,33,3,0.467,0.1,2,5,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,76,7,3,69,51,6.61,32,3,0.5,0.1,2,6,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,78,7,3,70,50,6.69,33,3,0.5,0.1,4,7,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,79,7,3,71,49,6.68,28,3,0.5,0.067,5,8,128
3,1,Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Middle,79,7,3,72,48,6.58,28,3,0.5,0.067,5,9,128
